team,simulated_score
Broncos,27.07767576343416
Broncos,29.778774702675424
Broncos,24.963337384697603
Broncos,28.984461621860568
Broncos,30.133493917576992
Broncos,20.123479633551188
Broncos,21.346169766486888
Broncos,24.73946255348089
Broncos,25.39087505330976
Broncos,27.81401606477072
Broncos,22.731568819230393
Broncos,23.8656918875137
Broncos,21.67983029419167
Broncos,29.20216962084341
Broncos,18.767320566956048
Broncos,19.26380384614524
Broncos,24.794566170647794
Broncos,26.387878085243702
Broncos,22.27392158522659
Broncos,30.89851163411614
Broncos,24.89380619690257
Broncos,23.04374471504271
Broncos,21.101077424660986
Broncos,24.86299382336196
Broncos,24.7427312332248
Broncos,29.20880134024187
Broncos,22.41913850775407
Broncos,28.335469510875885
Broncos,24.711396553746415
Broncos,19.084239787638836
Broncos,21.148446521245425
Broncos,30.392731221188317
Broncos,20.283077334702675
Broncos,20.260236429304758
Broncos,26.042826725699232
Broncos,21.80721685372095
Broncos,27.150839944033965
Broncos,23.316398690844267
Broncos,22.61297211383955
Broncos,28.004250343893666
Broncos,26.81775374516822
Broncos,31.78037052117542
Broncos,27.058157554747645
Broncos,27.735956930695192
Broncos,18.570324873119784
Broncos,20.27706777548154
Broncos,18.207653248513168
Broncos,19.93294783050431
Broncos,30.285880513772003
Broncos,25.466617034945564
Broncos,24.097939763270354
Broncos,24.69556905218711
Broncos,21.882576960381666
Broncos,26.969068241843967
Broncos,27.791904901253847
Broncos,28.11138793772843
Broncos,29.556935872247706
Broncos,20.646266189797696
Broncos,22.74212723700879
Broncos,24.584668964898864
Broncos,24.88180661610936
Broncos,19.811726528931956
Broncos,16.667633229864467
Broncos,24.313715631286595
Broncos,27.59868050486754
Broncos,26.980305629141498
Broncos,33.7590238293094
Broncos,24.38498794395546
Broncos,23.51699184415526
Broncos,20.455915797904154
Broncos,20.79492505460877
Broncos,23.837591603361215
Broncos,28.219492157868352
Broncos,26.62891100038924
Broncos,26.805930038101394
Broncos,24.946233327230445
Broncos,26.834132411117167
Broncos,25.80112466898025
Broncos,33.48613354970524
Broncos,24.439077093784366
Broncos,21.210986900084475
Broncos,22.461275908013974
Broncos,22.975423247088195
Broncos,27.293388773949157
Broncos,22.875774443040207
Broncos,23.07709790138678
Broncos,29.93257091280989
Broncos,26.48226274690014
Broncos,24.308880228623842
Broncos,26.742705803477406
Broncos,23.274932786039752
Broncos,31.273004797359402
Broncos,24.21644492545177
Broncos,26.315502951235096
Broncos,29.04862348331531
Broncos,21.39913259433893
Broncos,22.55109570800758
Broncos,25.805195633951797
Broncos,24.97958284148271
Broncos,26.34237213220262
Broncos,21.408122691853507
Broncos,16.847945669965416
Broncos,25.6695836774273
Broncos,24.597533654715548
Broncos,25.38592066526796
Broncos,22.95441731480295
Broncos,23.895000857686462
Broncos,20.119716523430892
Broncos,25.879530520325652
Broncos,21.4499000570359
Broncos,24.215002978608172
Broncos,23.072869146315348
Broncos,25.716235099153618
Broncos,27.520507697059724
Broncos,25.16891108967102
Broncos,29.17963371133574
Broncos,22.514627538974022
Broncos,24.231297961675498
Broncos,21.084718177265707
Broncos,22.48964643131195
Broncos,26.557844457143087
Broncos,18.1757287875351
Broncos,17.686131525657736
Broncos,28.31745110206862
Broncos,22.870745915408772
Broncos,21.313875897087865
Broncos,21.077220850075832
Broncos,30.731064427538413
Broncos,36.383829986199615
Broncos,27.001821193096127
Broncos,24.38013813528522
Broncos,24.168558780160033
Broncos,20.603502292832395
Broncos,22.504024790922298
Broncos,33.2794871925018
Broncos,29.344875890769664
Broncos,32.21680198110906
Broncos,28.810908687981534
Broncos,22.05047778759273
Broncos,28.62265539655234
Broncos,21.436314355422585
Broncos,22.254824268479368
Broncos,26.033935468619166
Broncos,21.552241358960718
Broncos,22.152584278744694
Broncos,22.01629916672969
Broncos,22.91229630122279
Broncos,29.038968473515293
Broncos,22.584186807911266
Broncos,25.653674128071753
Broncos,19.500051504884482
Broncos,23.268082996415732
Broncos,35.95245519064157
Broncos,25.102473529035734
Broncos,26.394241477480975
Broncos,28.78978608882682
Broncos,26.084834822101914
Broncos,25.593164770186398
Broncos,26.87084976400487
Broncos,27.727105472753788
Broncos,15.252887498005233
Broncos,20.088279135697817
Broncos,27.251860237712226
Broncos,23.33676902494365
Broncos,20.599295792505963
Broncos,21.92740115169989
Broncos,23.43791512696714
Broncos,30.345179706639406
Broncos,25.321862270639443
Broncos,20.62470970133851
Broncos,21.983246048644933
Broncos,24.208632861905233
Broncos,34.87528928636489
Broncos,24.28841403891787
Broncos,22.589856054755725
Broncos,25.900879672218977
Broncos,24.34294740506848
Broncos,25.421856643082556
Broncos,26.41421652666813
Broncos,24.30483414174875
Broncos,35.076792804080924
Broncos,22.99015105582335
Broncos,26.066045498440776
Broncos,27.967364104295907
Broncos,20.77638911994449
Broncos,21.546920078693567
Broncos,25.445904926014922
Broncos,20.28653112170724
Broncos,31.7164920127487
Broncos,24.52139326265591
Broncos,18.155907487187164
Broncos,34.302131379390815
Broncos,32.644784476994566
Broncos,23.677889864479308
Broncos,39.94291500116722
Broncos,21.15191414672646
Broncos,24.935936107144478
Broncos,23.53302852719079
Broncos,25.097910130451908
Broncos,22.337535461425855
Broncos,23.401016280117585
Broncos,24.388572635168952
Broncos,31.83919816696798
Broncos,21.36711835417195
Broncos,23.07638867934411
Broncos,19.76225401511318
Broncos,23.929314494809674
Broncos,23.899890068002932
Broncos,21.63990131299027
Broncos,22.949927941286
Broncos,28.016738035916607
Broncos,25.898886512733533
Broncos,17.573500200784025
Broncos,21.633315943009723
Broncos,24.88266304042243
Broncos,21.305395859697995
Broncos,29.135053081716695
Broncos,21.600327504066264
Broncos,23.896160149135362
Broncos,23.25921899765105
Broncos,23.19958650903021
Broncos,24.012636586244973
Broncos,21.59915289650798
Broncos,22.29101205131408
Broncos,25.3123310913768
Broncos,26.856865680201782
Broncos,22.807587133988577
Broncos,25.24895546854008
Broncos,18.887657843086924
Broncos,27.907066820874803
Broncos,29.254098083144832
Broncos,28.549004868814706
Broncos,24.169782930822816
Broncos,26.273497014160675
Broncos,34.20592540895317
Broncos,23.870127912604964
Broncos,26.148127051138133
Broncos,28.24782783564922
Broncos,23.35229978231049
Broncos,21.24888446480123
Broncos,21.71094234807784
Broncos,27.439914092543116
Broncos,25.49441311750672
Broncos,26.007618359939798
Broncos,23.228712565785578
Broncos,27.389062170794563
Broncos,21.721062304981352
Broncos,26.05449182377613
Broncos,22.10028532026366
Broncos,23.39804187989091
Broncos,23.079374409846707
Broncos,25.01310912992175
Broncos,36.63421186803537
Broncos,27.630209193949543
Broncos,26.32855556270201
Broncos,25.86251170606862
Broncos,30.40020008497999
Broncos,34.663712208437246
Broncos,23.395937871074306
Broncos,16.56238014233832
Broncos,26.18349442908806
Broncos,27.158182047746724
Broncos,24.810427757268947
Broncos,22.172253962085826
Broncos,23.58648008251904
Broncos,24.98657628277696
Broncos,22.722190774798975
Broncos,26.753850231866082
Broncos,23.919514512286288
Broncos,26.07548106110006
Broncos,24.40443929459109
Broncos,26.333241352059467
Broncos,26.481846068449826
Broncos,24.223679176701552
Broncos,25.478299903089066
Broncos,27.3390498900021
Broncos,27.101926245882037
Broncos,26.776731890712988
Broncos,23.068182116874233
Broncos,23.552862957589944
Broncos,30.820460774130684
Broncos,21.920105634162688
Broncos,22.986606958142033
Broncos,24.21514902451205
Broncos,25.61929494870401
Broncos,30.508581485915197
Broncos,27.008971890974216
Broncos,22.392202777036726
Broncos,27.587876062636802
Broncos,25.075991618928335
Broncos,24.574844288383805
Broncos,25.851172778355046
Broncos,24.30349463481023
Broncos,23.3324587516635
Broncos,29.345862011125153
Broncos,22.526194382148677
Broncos,26.257740443331826
Broncos,23.736676964805557
Broncos,36.29535498307469
Broncos,26.60824929647286
Broncos,23.034659046713355
Broncos,29.87046439400772
Broncos,22.343333239039318
Broncos,24.580137166099092
Broncos,27.090947242853343
Broncos,29.968599759426507
Broncos,28.415270946367915
Broncos,21.736473219994625
Broncos,22.739135428060585
Broncos,24.6150441792629
Broncos,25.52109177226473
Broncos,24.860571375555775
Broncos,22.035227173810352
Broncos,22.07795628873707
Broncos,25.233440732610926
Broncos,23.034579745918
Broncos,26.321851500624813
Broncos,25.4043795207486
Broncos,21.637038124381807
Broncos,26.445395905423982
Broncos,26.454184675556792
Broncos,35.332243761073485
Broncos,21.13207458677382
Broncos,20.15808352962353
Broncos,29.12606662115365
Broncos,22.551255701485058
Broncos,21.607055921213558
Broncos,19.723875521275932
Broncos,24.36953691004665
Broncos,25.449906471694035
Broncos,26.38185552620091
Broncos,18.2910057734084
Broncos,24.334499430724826
Broncos,21.43396333872381
Broncos,23.061140278081833
Broncos,29.099766890227947
Broncos,27.96028278255637
Broncos,26.718076500896167
Broncos,26.33474734363021
Broncos,27.02018373734021
Broncos,20.408797349647937
Broncos,24.583390875286362
Broncos,18.427253160892672
Broncos,26.499856821255833
Broncos,18.667151251349335
Broncos,24.680233193709046
Broncos,24.35279556369007
Broncos,20.692017857702375
Broncos,16.903497431480133
Broncos,20.79715819335893
Broncos,24.935728794168075
Broncos,20.856075894010168
Broncos,24.810610243406533
Broncos,23.10450302747915
Broncos,24.727811598780903
Broncos,25.32053156900109
Broncos,25.107803784722083
Broncos,19.604862798732217
Broncos,26.347529770007625
Broncos,21.975799707563496
Broncos,19.026899973186136
Broncos,26.239792569437203
Broncos,24.20195721234424
Broncos,24.478089223138774
Broncos,21.332924686655385
Broncos,25.93169149737708
Broncos,26.94930934192842
Broncos,22.52374178868247
Broncos,24.763682027229095
Broncos,23.23917984285948
Broncos,18.377716678714823
Broncos,27.700129317223954
Broncos,22.624399779041408
Broncos,26.854855307261094
Broncos,23.43883836406731
Broncos,24.045458280155522
Broncos,18.906104785221196
Broncos,26.333832799975983
Broncos,23.076776033748438
Broncos,26.030083447629494
Broncos,22.103511636969554
Broncos,35.13571513091528
Broncos,18.068107673073143
Broncos,22.59180988745675
Broncos,24.873438443886045
Broncos,20.0342741536202
Broncos,27.274613345615737
Broncos,25.98462529275042
Broncos,22.2345129797343
Broncos,22.507890779703445
Broncos,24.061704601737066
Broncos,25.045291116289405
Broncos,22.996058705729794
Broncos,21.490834671052962
Broncos,17.14452820359025
Broncos,25.03127350506866
Broncos,25.190465684830148
Broncos,20.72400072887241
Broncos,23.445799809982187
Broncos,23.15335140505167
Broncos,26.147389996211857
Broncos,20.97501009360092
Broncos,22.74159285501854
Broncos,27.376789065209415
Broncos,17.058881511345525
Broncos,29.531491141158156
Broncos,26.565601894902347
Broncos,25.42889246362752
Broncos,26.385548566395954
Broncos,21.36311596827331
Broncos,27.888363641665435
Broncos,25.088522724854503
Broncos,31.463560323224915
Broncos,23.85772048418593
Broncos,21.0481409624465
Broncos,23.746087659501494
Broncos,27.664875107520913
Broncos,25.7516932492535
Broncos,29.282843405252034
Broncos,23.125590694194997
Broncos,22.85354513599277
Broncos,23.992674289369482
Broncos,21.736776546617687
Broncos,25.877138718651416
Broncos,19.49151722364559
Broncos,27.093267435780906
Broncos,20.41060548627361
Broncos,28.35002635291427
Broncos,26.18740297464375
Broncos,25.918370284426764
Broncos,20.317909507894427
Broncos,24.770209127412276
Broncos,20.621589755376295
Broncos,22.589297130785802
Broncos,26.323722673126866
Broncos,27.86583551319673
Broncos,19.111321630262154
Broncos,23.344672355809802
Broncos,22.557084085600675
Broncos,25.532792676651685
Broncos,17.700710123669488
Broncos,19.604353952348845
Broncos,22.968229032548884
Broncos,27.3102863051065
Broncos,29.071761951313704
Broncos,24.036970389203958
Broncos,25.657232477181118
Broncos,20.781828094407892
Broncos,20.50188554170023
Broncos,23.644231363658864
Broncos,26.11267744359754
Broncos,28.58631007504192
Broncos,27.529819979741088
Broncos,25.459927162976275
Broncos,22.663430411988113
Broncos,26.52725278952739
Broncos,25.84241561986042
Broncos,27.19861905867912
Broncos,28.582376648484743
Broncos,23.420646745575606
Broncos,22.62572732066002
Broncos,24.05953870239833
Broncos,23.37910726015963
Broncos,22.312851937152427
Broncos,24.2402509770107
Broncos,21.986793495087603
Broncos,23.49276447751663
Broncos,23.285070403879004
Broncos,36.19373506945797
Broncos,24.655243639143798
Broncos,25.13106416773557
Broncos,27.67819656038078
Broncos,23.983781437511688
Broncos,22.40273209618117
Broncos,28.728088079586808
Broncos,21.430421553126763
Broncos,25.624076856260576
Broncos,26.50021946875382
Broncos,26.69381239028877
Broncos,25.375999679853265
Broncos,29.718592297139054
Broncos,24.129231344164094
Broncos,26.322468706963253
Broncos,20.545420966689793
Broncos,21.24971014073246
Broncos,28.234159446633104
Broncos,20.92453324243718
Broncos,20.68157180944028
Broncos,33.62930181666767
Broncos,25.159524866467763
Broncos,19.95156887995929
Broncos,25.745411459019152
Broncos,23.835373324494103
Broncos,25.115623993526377
Broncos,26.242335289183046
Broncos,22.619483902296498
Broncos,22.031562767613025
Broncos,22.370536013764788
Broncos,24.495217766794003
Broncos,23.292443755487323
Broncos,22.280733178046898
Broncos,30.61731926577217
Broncos,22.789670913533993
Broncos,24.29449682799644
Broncos,25.094986539500322
Broncos,20.40001097639067
Broncos,25.075535525055713
Broncos,28.23592679512693
Broncos,28.00092945595683
Broncos,19.18259239141006
Broncos,23.147684548032924
Broncos,31.559123905677712
Broncos,34.164460741410196
Broncos,22.2274386002231
Broncos,16.73657231402424
Broncos,23.579018356003356
Broncos,24.65122221692753
Broncos,19.27805710409224
Broncos,35.22376234633437
Broncos,27.190269128332442
Broncos,23.481283576648742
Broncos,18.641875124895062
Broncos,21.888307376878295
Broncos,29.373532207522587
Broncos,29.19634550166275
Broncos,23.762505882266485
Broncos,25.168024969029087
Broncos,28.918200808640343
Broncos,24.00906675329559
Broncos,23.679353327973455
Broncos,24.64597770649743
Broncos,20.82604639725109
Broncos,29.364881706386477
Broncos,21.74597903377795
Broncos,19.49610255013594
Broncos,25.229805182023615
Broncos,29.83935179851856
Broncos,28.409016822017158
Broncos,29.959443048723436
Broncos,25.380266172786285
Broncos,25.06161735949743
Broncos,21.697927913904632
Broncos,21.906676984139168
Broncos,19.77878246706484
Broncos,29.255923150322264
Broncos,23.970281601955037
Broncos,19.737398636055897
Broncos,25.367383699741684
Broncos,25.81921258046013
Broncos,25.945866249123263
Broncos,23.998014065710667
Broncos,23.84972050126289
Broncos,23.941245892079433
Broncos,20.404066871246222
Broncos,19.71692308905894
Broncos,24.7956538742022
Broncos,23.28850417904883
Broncos,28.16695680095104
Broncos,23.938656329845415
Broncos,24.702494342020625
Broncos,27.713241657133814
Broncos,25.189862580287407
Broncos,24.213876270867534
Broncos,28.068087597446173
Broncos,24.786198637196904
Broncos,26.1506438495625
Broncos,24.890884433234962
Broncos,22.695838379992566
Broncos,30.76192295030713
Broncos,21.401484644611013
Broncos,20.21122260010463
Broncos,23.627504871343483
Broncos,24.360361197140122
Broncos,21.101944432207727
Broncos,20.645414693119243
Broncos,20.052197113272936
Broncos,29.041920468816876
Broncos,31.42904649539945
Broncos,16.448723127682513
Broncos,31.659705421350242
Broncos,22.238764733730758
Broncos,21.24584399593964
Broncos,28.888797058707006
Broncos,20.454248911839194
Broncos,26.40434255438231
Broncos,20.085823115626646
Broncos,24.69387210218063
Broncos,20.816434902521674
Broncos,23.890067666503406
Broncos,27.723018651945342
Broncos,24.169644113218627
Broncos,24.111369714333982
Broncos,20.062868919958465
Broncos,26.405039430325747
Broncos,22.820382710691884
Broncos,21.12763549631143
Broncos,25.46850387921606
Broncos,25.11923792307062
Broncos,21.020210476115256
Broncos,25.329625125731834
Broncos,18.390153415432632
Broncos,25.358997777424
Broncos,25.25139578623068
Broncos,28.073012555484993
Broncos,25.44376441862626
Broncos,27.46028380047884
Broncos,17.227861798249002
Broncos,24.337406514849043
Broncos,28.871238072850712
Broncos,25.365032599737045
Broncos,27.95585475015597
Broncos,25.49391994951815
Broncos,26.832190553937075
Broncos,26.69195320489827
Broncos,17.135643716465594
Broncos,28.23376531331391
Broncos,21.405697101337832
Broncos,21.22535087983325
Broncos,24.393504077401644
Broncos,39.693916859154406
Broncos,20.263042644319658
Broncos,18.235745553045785
Broncos,26.729351748118795
Broncos,21.765187176108345
Broncos,26.085614073078453
Broncos,24.70390491949298
Broncos,27.358974751111234
Broncos,24.93454424453336
Broncos,27.37823533826449
Broncos,16.80476508462851
Broncos,21.39368710491942
Broncos,22.098325879065662
Broncos,30.865104637899794
Broncos,26.75313116243264
Broncos,25.68176679835628
Broncos,23.88160244654845
Broncos,26.81506618371108
Broncos,17.355645127501777
Broncos,26.77736405362357
Broncos,19.557877306779332
Broncos,27.093520539791104
Broncos,19.69609220735472
Broncos,20.965635439064048
Broncos,19.583481816189263
Broncos,26.071858956624784
Broncos,22.365943831165442
Broncos,22.41755524425479
Broncos,27.67656608716541
Broncos,21.532199223255535
Broncos,21.621152634683625
Broncos,24.20050331137934
Broncos,25.072639546695473
Broncos,24.565826620004188
Broncos,17.68121743567621
Broncos,25.486820637321276
Broncos,21.771745057468127
Broncos,26.35635135478245
Broncos,21.72575472348909
Broncos,27.379972315554287
Broncos,23.451836507915477
Broncos,22.886969382248786
Broncos,27.059489153724023
Broncos,28.993536716520243
Broncos,26.64625766385272
Broncos,24.19111967419304
Broncos,22.710677270950704
Broncos,30.60074446741171
Broncos,27.71033992415558
Broncos,25.529176914310188
Broncos,19.027489937437938
Broncos,19.247360263609075
Broncos,24.755908849659058
Broncos,22.152459193026548
Broncos,28.739398480185322
Broncos,21.56754054391019
Broncos,39.58486696602434
Broncos,24.59388751004918
Broncos,25.14375117836179
Broncos,30.675006467631743
Broncos,28.83972371447874
Broncos,21.33230875555998
Broncos,19.109251549733344
Broncos,29.51992541220987
Broncos,27.92724651409257
Broncos,23.996802159356715
Broncos,21.639310033930585
Broncos,19.59858437238204
Broncos,21.67352290762135
Broncos,21.088731596098928
Broncos,19.699885501139736
Broncos,22.488986277136814
Broncos,20.117993268569116
Broncos,23.847726986231343
Broncos,23.72957161275364
Broncos,36.990983692841105
Broncos,26.209288667750474
Broncos,25.325938709405957
Broncos,24.98340372087207
Broncos,27.669536080785306
Broncos,30.504753735954285
Broncos,34.172466679178676
Broncos,22.316273902418445
Broncos,26.469569342245933
Broncos,26.85178361259068
Broncos,30.959209221985233
Broncos,29.802021101525174
Broncos,18.330807300034074
Broncos,21.5288379483541
Broncos,23.715549323712764
Broncos,24.654244139798795
Broncos,24.47303932859369
Broncos,24.914535405840084
Broncos,20.15701972007126
Broncos,25.680726692426944
Broncos,31.373928363446765
Broncos,24.71004377827817
Broncos,27.254548581189567
Broncos,29.181286913591226
Broncos,25.787277365825602
Broncos,28.945893967446562
Broncos,27.403292179485927
Broncos,23.882120469866322
Broncos,24.446638879795763
Broncos,21.789261773830518
Broncos,26.686809686703608
Broncos,25.887791379901298
Broncos,27.25932959376639
Broncos,18.83782040313629
Broncos,24.578627508175583
Broncos,24.60899295169239
Broncos,23.116128851138164
Broncos,19.21535889685781
Broncos,20.279580344681175
Broncos,31.50828511680509
Broncos,22.652416665539047
Broncos,26.23930237386739
Broncos,25.720683286715378
Broncos,22.35281941247641
Broncos,24.84090142704781
Broncos,28.967366808331537
Broncos,28.332927520521498
Broncos,23.679000290254656
Broncos,21.587680803450127
Broncos,19.07812717283573
Broncos,31.386873567653073
Broncos,24.03063781966232
Broncos,26.206788739768005
Broncos,29.18815010252501
Broncos,22.090932122563473
Broncos,27.050027994927724
Broncos,25.50122976548016
Broncos,22.112987464234973
Broncos,22.225904773297835
Broncos,21.94594773532283
Broncos,27.83888336976648
Broncos,22.410453406649697
Broncos,22.787930239582614
Broncos,24.975660329723837
Broncos,25.890485287453792
Broncos,23.57380335247885
Broncos,27.07196656026633
Broncos,31.917938862421703
Broncos,20.980479120581535
Broncos,27.505032596345156
Broncos,20.61852069940948
Broncos,28.22040202962436
Broncos,20.41129383551806
Broncos,25.107029819076967
Broncos,28.687364880067612
Broncos,21.41246016989994
Broncos,28.90314486527634
Broncos,24.241368109380772
Broncos,23.088112954416715
Broncos,30.97753495135934
Broncos,22.232719875602474
Broncos,21.267990738924723
Broncos,26.297973123002095
Broncos,26.834889970558944
Broncos,29.87720183915027
Broncos,18.149575315646842
Broncos,29.274526678150558
Broncos,25.816873731589556
Broncos,28.071335170469702
Broncos,24.78535621536181
Broncos,29.29040018511298
Broncos,25.518442152421503
Broncos,23.153289640196245
Broncos,21.771994533299157
Broncos,26.710854362201545
Broncos,22.701207556117055
Broncos,27.154546551449567
Broncos,25.80366963068882
Broncos,25.382546289565596
Broncos,32.10716539687953
Broncos,22.112086285908923
Broncos,25.93008379967152
Broncos,27.61846260972391
Broncos,26.473868202426587
Broncos,23.113831805026976
Broncos,25.012823289740226
Broncos,18.834406011811357
Broncos,20.94190385292636
Broncos,27.240326814809126
Broncos,26.03041130412855
Broncos,26.8157143086026
Broncos,26.48273039096507
Broncos,19.74929887580436
Broncos,21.16532340712425
Broncos,29.309344927143623
Broncos,23.556988436672853
Broncos,23.438657267601727
Broncos,29.04300721444183
Broncos,28.096600458702937
Broncos,21.76628499709161
Broncos,19.863387586457076
Broncos,22.66778409129688
Broncos,20.87329862817569
Broncos,28.427858989121148
Broncos,20.95616417262386
Broncos,30.90598420028889
Broncos,20.331227725337058
Broncos,23.372353645712806
Broncos,23.055086826734897
Broncos,21.20350840891946
Broncos,27.112848256359946
Broncos,21.55218779238124
Broncos,21.02047515621036
Broncos,29.54732852497685
Broncos,27.3872078222162
Broncos,26.206422097479532
Broncos,21.46838687799329
Broncos,23.949452163039002
Broncos,23.12198590570146
Broncos,30.354597585689408
Broncos,23.976728719988458
Broncos,25.450308403033024
Broncos,20.643239250090613
Broncos,28.586565169553257
Broncos,23.90561577689288
Broncos,19.099457787658228
Broncos,27.73919403817908
Broncos,28.375572755125642
Broncos,21.09107156064647
Broncos,21.306217794610607
Broncos,33.622818328545385
Broncos,20.246183365786617
Broncos,25.517488310226973
Broncos,22.572537047233688
Broncos,26.116027032059506
Broncos,23.066941442030068
Broncos,29.652465903608483
Broncos,28.152070105996188
Broncos,24.90340109087149
Broncos,24.94196300198902
Broncos,24.332576696571362
Broncos,20.594209915145324
Broncos,25.78705452476494
Broncos,22.28687606050893
Broncos,22.563948763812498
Broncos,21.32620870823451
Broncos,28.18947342639657
Broncos,30.93048895636511
Broncos,24.32310927898422
Broncos,22.108603442904844
Broncos,22.90355779629149
Broncos,24.926010996185415
Broncos,28.09254094051441
Broncos,32.62799072543959
Broncos,22.7659851598816
Broncos,20.031605945238713
Broncos,27.490535774113727
Broncos,27.595651365946907
Broncos,27.01097972554499
Broncos,29.265367416473342
Broncos,21.6847003791698
Broncos,25.290080621036346
Broncos,19.858437469372614
Broncos,24.764247967842557
Broncos,21.206913452796726
Broncos,27.1548060680764
Broncos,27.563382003946924
Broncos,17.51648113845469
Broncos,20.12794715642646
Broncos,31.036443596544583
Broncos,23.70979594962512
Broncos,21.388804992763482
Broncos,18.94940358457047
Broncos,18.253104994451693
Broncos,20.450084958758627
Broncos,22.342064964797316
Broncos,31.02168450954374
Broncos,25.165873234805265
Broncos,29.295334449677544
Broncos,21.50577816792488
Broncos,31.474977430361424
Broncos,20.425569346678643
Broncos,23.260104187260097
Broncos,26.14761635330914
Broncos,24.938943800728357
Broncos,26.738151715089554
Broncos,29.309567432854127
Broncos,27.012082367543115
Broncos,24.30296966733467
Broncos,29.17821902352915
Broncos,23.38508754468179
Broncos,29.94295679884518
Broncos,20.20602833277907
Broncos,16.860128110772347
Browns,16.536687700771218
Browns,16.651073609093938
Browns,16.51446836555591
Browns,13.29760942447647
Browns,20.364020975096054
Browns,19.647601497483763
Browns,19.22624466975291
Browns,17.18865374747577
Browns,20.163915834042427
Browns,17.780462456272836
Browns,16.515112543377295
Browns,24.090244001873675
Browns,17.51893814758584
Browns,18.27796755532951
Browns,17.890939640799036
Browns,22.117500511929354
Browns,17.634240182476056
Browns,21.301088562587537
Browns,18.42258176280168
Browns,14.677618063359342
Browns,17.56284756520146
Browns,15.434040855890464
Browns,15.611951942385348
Browns,23.283280797407123
Browns,20.308377640567333
Browns,22.377949374305253
Browns,19.11919003817833
Browns,19.921574149985542
Browns,19.719296629856743
Browns,17.09300446323159
Browns,20.7875166009432
Browns,15.187150223740147
Browns,19.24106354696677
Browns,14.120159044497521
Browns,19.584476225955054
Browns,14.880026665517747
Browns,13.670886877297798
Browns,16.21710873671434
Browns,18.664567338987975
Browns,20.397932398444357
Browns,25.665863757981445
Browns,19.207816422022624
Browns,17.152096202352094
Browns,17.44073298322132
Browns,15.502087704816185
Browns,24.016982459254503
Browns,21.287700716913978
Browns,17.226164077177817
Browns,17.85030440608561
Browns,17.30409223579684
Browns,23.299532070776696
Browns,17.550031153606835
Browns,19.311205292141583
Browns,16.44756695150173
Browns,21.661512657820897
Browns,15.214275152610815
Browns,16.281819892356012
Browns,14.660769537672916
Browns,16.389879622888415
Browns,18.403616190036928
Browns,13.591284052467742
Browns,18.8568710586541
Browns,18.473841688535188
Browns,18.44963018629872
Browns,14.816736695331995
Browns,19.530858157208606
Browns,18.420053094936602
Browns,18.83869670234396
Browns,17.141717828335473
Browns,13.375074831721253
Browns,16.418177676578498
Browns,15.326159045995636
Browns,14.432260688273006
Browns,19.202055902113024
Browns,17.568388489303548
Browns,20.75559504112411
Browns,15.221090368819421
Browns,19.415542700655724
Browns,19.655514924224924
Browns,23.93837654102086
Browns,19.575131320367642
Browns,20.834249234544156
