DFS ID,Name,Pos,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,Pass Att,Completions,Pass Yds,Pass TD,Pass Int,Rec,Rec Yds,Rec TD,Rush Att,Rush Yds,Rush TD
36784651,Xavier Smith,WR/FLEX,LAR,NO,,3000,0,0.33,0,0.33,0.11,0,0,0,100,25.7916,49.4632,0.330823,0,0,0,0,2.2,7.004,0.263956,0,0,0,0,1.7,5.512,0.263956,0,0,0,0,1.7,5.512,0.330823,0,0,0,0,2.2,7.004,1.14672,1.00863,1.00863,1.14672,0,0,0,0,0,0.133733,1.38489,0.00984444,0,0,0
36784373,Kenny McIntosh,RB/FLEX,SEA,NYJ,,4000,0,0.33,,0.33,0.0825,0,0,0,100,21.383,43.074799999999996,0.331064,0,0,0,0.4,1.9,6.4005,0.289844,0,0,0,0.4,1.6,6.4005,0.289844,0,0,0,0.4,1.6,6.4005,0.331064,0,0,0,0.4,1.9,6.4005,1.08589,1.00771,1.00771,1.08589,0,0,0,0,0,0.08244,0.737215,0.00482,0.22018,0.886428,0.0085
36784743,Zach Pascal,WR/FLEX,ARI,MIN,,3000,0,0.33,,0.33,0.11,0,0,0,100,21.5096,46.6256,0.327067,0,0,0,0,2.1,5.601,0.258434,0,0,0,0,1.6,4.602,0.258367,0,0,0,0,1.6,4.602,0.327067,0,0,0,0,2.1,5.601,1.11767,0.977543,0.976707,1.11767,0,0,0,0,0,0.137267,1.38867,0.00846667,0,0,0
36785049,Charlie Woerner,TE/FLEX,ATL,LAC,,2500,1.5,0.32,1.5,0.32,0.128,0,0,0,100,23.7698,48.0796,0.322432,0,0,0,0,2.1,5.603,0.255982,0,0,0,0,1.6,4.803,0.255982,0,0,0,0,1.6,4.803,0.322432,0,0,0,0,2.1,5.603,1.12649,0.990283,0.990283,1.12649,0,0,0,0,0,0.1329,1.37072,0.00878,0,0,0
36784581,Jordan Whittington,WR/FLEX,LAR,NO,,3300,0,0.32,0,0.32,0.09696969696969697,0,0,0,100,25.7916,49.4632,0.324502,0,0,0,0,2.2,6.401,0.259102,0,0,0,0,1.7,5.502,0.259102,0,0,0,0,1.7,5.502,0.324502,0,0,0,0,2.2,6.401,1.14282,1.00587,1.00587,1.14282,0,0,0,0,0,0.1308,1.38302,0.00928889,0,0,0
36784699,Laviska Shenault Jr.,WR/FLEX,SEA,NYJ,,3000,-1,0.3,-1,0.3,0.09999999999999999,0,0,0,100,21.383,43.074799999999996,0.300243,0,0,0,0,2.1,6,0.249674,0,0,0,0,1.6,6,0.249674,0,0,0,0,1.6,6,0.300243,0,0,0,0,2.1,6,1.12921,1.028,1.028,1.12921,0,0,0,0,0,0.10114,1.02963,0.00632,0,0,0
36784909,C.J. Uzomah,TE/FLEX,PHI,BAL,,2500,0,0.29,,0.29,0.11599999999999999,0,0,0,100,24.1666,50.788399999999996,0.287288,0,0,0,0,2.1,5,0.230388,0,0,0,0,1.6,4.5,0.230388,0,0,0,0,1.6,4.5,0.287288,0,0,0,0,2.1,5,1.06234,0.932985,0.932985,1.06234,0,0,0,0,0,0.1138,1.28068,0.0076,0,0,0
36784993,Tip Reiman,TE/FLEX,ARI,MIN,,2500,1.9,0.29,1.9,0.29,0.11599999999999999,0,0,0,100,21.5096,46.6256,0.287837,0,0,0,0,2,4.9,0.228026,0,0,0,0,1.5,4.001,0.228026,0,0,0,0,1.5,4.001,0.287837,0,0,0,0,2,4.9,1.05139,0.919769,0.919769,1.05139,0,0,0,0,0,0.119622,1.23148,0.00757778,0,0,0
36784961,Pharaoh Brown,TE/FLEX,SEA,NYJ,,2500,0,0.29,0,0.29,0.11599999999999999,0,0,0,100,21.383,43.074799999999996,0.28737,0,0,0,0,2,5.003,0.22734,0,0,0,0,1.5,4.401,0.22734,0,0,0,0,1.5,4.401,0.28737,0,0,0,0,2,5.003,1.04378,0.913866,0.913866,1.04378,0,0,0,0,0,0.12006,1.2157,0.0077,0,0,0
36785025,Irv Smith Jr.,TE/FLEX,HOU,JAX,,2500,0,0.29,,0.29,0.11599999999999999,0,0,0,100,25.0952,46.0922,0.292667,0,0,0,0,2.1,5.201,0.234257,0,0,0,0,1.6,4.401,0.234257,0,0,0,0,1.6,4.401,0.292667,0,0,0,0,2.1,5.201,1.07165,0.942342,0.942342,1.07165,0,0,0,0,0,0.11682,1.26167,0.0083,0,0,0
36784703,Cody White,WR/FLEX,SEA,NYJ,,3000,0,0.27,,0.27,0.09000000000000001,0,0,0,100,21.383,43.074799999999996,0.26624,0,0,0,0,2,4.401,0.2106,0,0,0,0,1.5,3.801,0.2106,0,0,0,0,1.5,3.801,0.26624,0,0,0,0,2,4.401,0.998895,0.871503,0.871503,0.998895,0,0,0,0,0,0.11128,1.1408,0.00688,0,0,0
36784921,Hunter Long,TE/FLEX,LAR,NO,,2500,0,0.25,0,0.25,0.1,0,0,0,100,25.7916,49.4632,0.248719,0,0,0,0,1.805,4.2,0.198463,0,0,0,0,1.305,3.5,0.198463,0,0,0,0,1.305,3.5,0.248719,0,0,0,0,1.805,4.2,0.999132,0.880967,0.880967,0.999132,0,0,0,0,0,0.100511,1.03186,0.00755556,0,0,0
36784969,Kenny Yeboah,TE/FLEX,NYJ,SEA,,2500,0,0.25,,0.25,0.1,0,0,0,100,21.6918,43.074799999999996,0.251123,0,0,0,0,1.9,4.501,0.199663,0,0,0,0,1.4,3.8,0.199663,0,0,0,0,1.4,3.8,0.251123,0,0,0,0,1.9,4.501,1.00594,0.885736,0.885736,1.00594,0,0,0,0,0,0.10292,1.04943,0.00728,0,0,0
